project_id,target_locale,translator_id,role
1408,es-ES,134,Translator
1408,es-ES,101,Reviewer
1408,fr-FR,169,Translator
1408,fr-FR,459,Reviewer
1408,it-IT,467,Translator
1408,it-IT,465,Reviewer
1408,de-DE,486,Translator
1408,de-DE,199,Reviewer
1409,de-DE,199,Translator
1409,de-DE,352,Reviewer
1409,zh-CN,99,Translator
1409,zh-CN,96,Reviewer
1409,fr-FR,423,Translator
1409,fr-FR,464,Reviewer
1410,fr-FR,33,Translator
1410,fr-FR,250,Reviewer
1410,en-GB,121,Translator
1410,en-GB,139,Reviewer
1410,de-DE,97,Translator
1410,de-DE,301,Reviewer
1411,es-ES,76,Translator
1411,es-ES,29,Reviewer
1411,en-US,259,Translator
1411,en-US,21,Reviewer
1411,de-DE,352,Translator
1411,de-DE,424,Reviewer
1411,fr-FR,435,Translator
1411,fr-FR,58,Reviewer
1412,ja-JP,366,Translator
1412,ja-JP,455,Reviewer
1412,de-DE,240,Translator
1412,de-DE,56,Reviewer
1412,fr-FR,24,Translator
1412,fr-FR,327,Reviewer
1412,en-US,93,Translator
1412,en-US,117,Reviewer
1413,en-GB,440,Translator
1413,ja-JP,74,Translator
1414,es-ES,241,Translator
1414,es-ES,155,Reviewer
1414,ja-JP,239,Translator
1414,ja-JP,270,Reviewer
1415,ja-JP,470,Translator
1415,ja-JP,449,Reviewer
1415,it-IT,385,Translator
1415,it-IT,456,Reviewer
1415,de-DE,177,Translator
1415,de-DE,309,Reviewer
1415,es-ES,323,Translator
1415,es-ES,29,Reviewer
1415,fr-FR,302,Translator
1415,fr-FR,158,Reviewer
1416,ja-JP,270,Translator
1416,ja-JP,72,Reviewer
1416,es-ES,426,Translator
1416,es-ES,101,Reviewer
1416,de-DE,177,Translator
1416,de-DE,309,Reviewer
1416,ko-KR,321,Translator
1416,ko-KR,246,Reviewer
1416,fr-FR,91,Translator
1416,fr-FR,158,Reviewer
1417,de-DE,374,Translator
1418,en-GB,178,Translator
1418,en-GB,132,Reviewer
1418,de-DE,144,Translator
1418,de-DE,300,Reviewer
1419,ja-JP,449,Translator
1419,fr-FR,171,Translator
1419,es-ES,45,Translator
1420,es-ES,161,Translator
1420,es-ES,29,Reviewer
1420,ja-JP,320,Translator
1420,ja-JP,270,Reviewer
1420,fr-FR,406,Translator
1420,fr-FR,326,Reviewer
1420,de-DE,61,Translator
1420,de-DE,115,Reviewer
1421,es-ES,45,Translator
1421,pl-PL,265,Translator
1422,fr-FR,58,Translator
1422,fr-FR,3,Reviewer
1423,es-ES,323,Translator
1423,es-ES,90,Reviewer
1423,ja-JP,470,Translator
1423,ja-JP,491,Reviewer
1423,fr-FR,158,Translator
1423,fr-FR,91,Reviewer
1423,de-DE,197,Translator
1423,de-DE,301,Reviewer
1423,it-IT,456,Translator
1423,it-IT,385,Reviewer
1424,de-DE,144,Translator
1424,de-DE,424,Reviewer
1425,zh-CN,99,Translator
1425,fr-FR,381,Translator
1425,ja-JP,95,Translator
1425,de-DE,142,Translator
1426,de-DE,224,Translator
1426,fr-FR,229,Translator
1426,ja-JP,494,Translator
1426,es-ES,90,Translator
1427,ja-JP,73,Translator
1428,de-DE,142,Translator
1428,de-DE,110,Reviewer
1428,ko-KR,102,Translator
1428,ko-KR,331,Reviewer
1428,es-ES,90,Translator
1428,es-ES,231,Reviewer
1428,ja-JP,211,Translator
1428,ja-JP,187,Reviewer
1428,fr-FR,82,Translator
1428,fr-FR,171,Reviewer
1429,es-ES,223,Translator
1429,fr-FR,369,Translator
1429,zh-CN,232,Translator
1430,fr-FR,322,Translator
1430,fr-FR,365,Reviewer
1430,zh-CN,16,Translator
1430,zh-CN,99,Reviewer
1430,de-DE,110,Translator
1430,de-DE,97,Reviewer
1431,es-ES,200,Translator
1431,es-ES,66,Reviewer
1431,fr-FR,365,Translator
1431,fr-FR,322,Reviewer
1431,ko-KR,217,Translator
1431,ko-KR,305,Reviewer
1431,de-DE,48,Translator
1431,de-DE,224,Reviewer
1432,de-DE,370,Translator
1432,de-DE,71,Reviewer
1432,es-ES,155,Translator
1432,es-ES,231,Reviewer
1432,fr-FR,277,Translator
1432,fr-FR,322,Reviewer
1432,en-GB,198,Translator
1432,en-GB,121,Reviewer
1432,ja-JP,255,Translator
1432,ja-JP,270,Reviewer
1433,fr-FR,158,Translator
1433,fr-FR,33,Reviewer
1433,es-ES,399,Translator
1433,es-ES,141,Reviewer
1433,zh-CN,228,Translator
1433,zh-CN,429,Reviewer
1433,de-DE,486,Translator
1433,de-DE,240,Reviewer
1434,de-DE,352,Translator
1434,fr-FR,33,Translator
1435,es-ES,90,Translator
1435,es-ES,231,Reviewer
1435,fr-FR,277,Translator
1435,fr-FR,94,Reviewer
1435,de-DE,48,Translator
1435,de-DE,56,Reviewer
1435,it-IT,416,Translator
1435,it-IT,456,Reviewer
1435,ja-JP,285,Translator
1435,ja-JP,270,Reviewer
1436,fr-FR,24,Translator
1436,fr-FR,380,Reviewer
1436,en-US,384,Translator
1436,en-US,11,Reviewer
1436,ja-JP,221,Translator
1436,ja-JP,270,Reviewer
1436,de-DE,57,Translator
1436,de-DE,374,Reviewer
1437,fr-FR,58,Translator
1437,fr-FR,171,Reviewer
1437,de-DE,57,Translator
1437,de-DE,352,Reviewer
1437,es-ES,241,Translator
1437,es-ES,66,Reviewer
1438,ja-JP,455,Translator
1438,ja-JP,254,Reviewer
1438,fr-FR,381,Translator
1438,fr-FR,484,Reviewer
1438,en-US,151,Translator
1438,en-US,117,Reviewer
1438,de-DE,110,Translator
1438,de-DE,197,Reviewer
1439,es-ES,134,Translator
1439,ja-JP,295,Translator
1439,fr-FR,225,Translator
1440,fr-FR,225,Translator
1440,fr-FR,5,Reviewer
1440,en-US,422,Translator
1440,en-US,248,Reviewer
1440,ja-JP,193,Translator
1440,ja-JP,285,Reviewer
1440,de-DE,142,Translator
1440,de-DE,370,Reviewer
1441,ja-JP,295,Translator
1441,ja-JP,366,Reviewer
1441,fr-FR,277,Translator
1441,fr-FR,82,Reviewer
1442,de-DE,434,Translator
1442,de-DE,486,Reviewer
1442,fr-FR,365,Translator
1442,fr-FR,302,Reviewer
1443,ja-JP,270,Translator
1443,ja-JP,455,Reviewer
1443,ko-KR,88,Translator
1443,ko-KR,445,Reviewer
1443,de-DE,224,Translator
1443,de-DE,303,Reviewer
1444,it-IT,385,Translator
1444,it-IT,201,Reviewer
1444,es-ES,90,Translator
1444,es-ES,76,Reviewer
1445,es-ES,426,Translator
1445,de-DE,288,Translator
1445,fr-FR,225,Translator
1445,ja-JP,73,Translator
1446,en-US,93,Translator
1446,en-US,212,Reviewer
1446,ja-JP,103,Translator
1446,ja-JP,255,Reviewer
1446,de-DE,339,Translator
1446,de-DE,115,Reviewer
1446,fr-FR,365,Translator
1446,fr-FR,444,Reviewer
1447,ja-JP,421,Translator
1447,de-DE,144,Translator
1447,fr-FR,302,Translator
1447,en-US,496,Translator
1448,de-DE,61,Translator
1448,de-DE,303,Reviewer
1448,ko-KR,83,Translator
1448,ko-KR,157,Reviewer
1448,fr-FR,24,Translator
1448,fr-FR,277,Reviewer
1448,ja-JP,74,Translator
1448,ja-JP,470,Reviewer
1449,es-ES,483,Translator
1449,ja-JP,320,Translator
1449,ko-KR,432,Translator
1450,de-DE,57,Translator
1450,de-DE,177,Reviewer
1450,ja-JP,364,Translator
1450,ja-JP,211,Reviewer
1450,es-ES,263,Translator
1450,es-ES,241,Reviewer
1450,fr-FR,24,Translator
1450,fr-FR,302,Reviewer
1451,fr-FR,91,Translator
1451,fr-FR,33,Reviewer
1451,en-US,420,Translator
1451,en-US,154,Reviewer
1451,ja-JP,182,Translator
1451,ja-JP,221,Reviewer
1452,ja-JP,254,Translator
1453,de-DE,370,Translator
1453,de-DE,177,Reviewer
1453,es-ES,475,Translator
1453,es-ES,141,Reviewer
1453,fr-FR,225,Translator
1453,fr-FR,369,Reviewer
1454,de-DE,97,Translator
1454,fr-FR,229,Translator
1454,es-ES,29,Translator
1455,es-ES,163,Translator
1456,ja-JP,270,Translator
1456,ja-JP,366,Reviewer
1456,es-ES,483,Translator
1456,es-ES,168,Reviewer
1456,de-DE,348,Translator
1456,de-DE,142,Reviewer
1456,fr-FR,171,Translator
1456,fr-FR,406,Reviewer
1456,it-IT,36,Translator
1456,it-IT,18,Reviewer
1457,de-DE,301,Translator
1457,de-DE,434,Reviewer
1457,da-DK,389,Translator
1457,da-DK,195,Reviewer
1457,es-ES,76,Translator
1457,es-ES,223,Reviewer
1457,fr-FR,236,Translator
1457,fr-FR,225,Reviewer
1458,en-US,318,Translator
1458,fr-FR,380,Translator
1459,en-GB,44,Translator
1459,en-GB,472,Reviewer
1459,de-DE,309,Translator
1459,de-DE,71,Reviewer
1459,fr-FR,91,Translator
1459,fr-FR,406,Reviewer
1460,de-DE,48,Translator
1460,ko-KR,405,Translator
1460,fr-FR,244,Translator
1461,es-ES,226,Translator
1461,es-ES,45,Reviewer
1461,pl-PL,60,Translator
1461,pl-PL,147,Reviewer
1461,it-IT,408,Translator
1461,it-IT,181,Reviewer
1461,fr-FR,451,Translator
1461,fr-FR,225,Reviewer
1461,de-DE,434,Translator
1461,de-DE,97,Reviewer
1462,de-DE,309,Translator
1462,de-DE,434,Reviewer
1462,es-ES,294,Translator
1462,es-ES,483,Reviewer
1462,fr-FR,406,Translator
1462,fr-FR,82,Reviewer
1462,ja-JP,266,Translator
1462,ja-JP,351,Reviewer
1463,ja-JP,449,Translator
1463,ja-JP,470,Reviewer
1463,ko-KR,305,Translator
1463,ko-KR,235,Reviewer
1463,de-DE,197,Translator
1463,de-DE,300,Reviewer
1463,es-ES,76,Translator
1463,es-ES,231,Reviewer
1463,fr-FR,327,Translator
1463,fr-FR,484,Reviewer
1464,de-DE,224,Translator
1464,de-DE,177,Reviewer
1464,fr-FR,24,Translator
1464,fr-FR,326,Reviewer
1464,es-ES,323,Translator
1464,es-ES,76,Reviewer
1464,it-IT,465,Translator
1464,it-IT,216,Reviewer
1465,de-DE,348,Translator
1465,de-DE,374,Reviewer
1465,fr-FR,453,Translator
1465,fr-FR,229,Reviewer
1465,es-ES,29,Translator
1465,es-ES,475,Reviewer
1465,zh-CN,20,Translator
1465,zh-CN,16,Reviewer
1466,es-ES,399,Translator
1466,es-ES,168,Reviewer
1466,it-IT,416,Translator
1466,it-IT,47,Reviewer
1466,fr-FR,327,Translator
1466,fr-FR,484,Reviewer
1466,de-DE,370,Translator
1466,de-DE,300,Reviewer
1466,ja-JP,182,Translator
1466,ja-JP,193,Reviewer
1467,ja-JP,364,Translator
1467,ja-JP,320,Reviewer
1467,de-DE,57,Translator
1467,de-DE,288,Reviewer
1467,fr-FR,459,Translator
1467,fr-FR,180,Reviewer
1467,es-ES,200,Translator
1467,es-ES,161,Reviewer
1468,en-US,422,Translator
1468,en-US,357,Reviewer
1468,de-DE,48,Translator
1468,de-DE,300,Reviewer
1468,fr-FR,464,Translator
1468,fr-FR,236,Reviewer
1468,ja-JP,366,Translator
1468,ja-JP,211,Reviewer
1469,fr-FR,24,Translator
1469,fr-FR,363,Reviewer
1470,fr-FR,322,Translator
1470,fr-FR,250,Reviewer
1470,ko-KR,445,Translator
1470,ko-KR,413,Reviewer
1470,es-ES,168,Translator
1470,es-ES,90,Reviewer
1470,de-DE,352,Translator
1470,de-DE,144,Reviewer
1471,fr-FR,453,Translator
1471,fr-FR,171,Reviewer
1471,zh-CN,204,Translator
1471,zh-CN,308,Reviewer
1471,de-DE,48,Translator
1471,de-DE,348,Reviewer
1471,ja-JP,270,Translator
1471,ja-JP,470,Reviewer
1472,en-US,259,Translator
1472,de-DE,434,Translator
1472,fr-FR,326,Translator
1472,es-ES,29,Translator
1473,it-IT,347,Translator
1473,it-IT,443,Reviewer
1473,fr-FR,169,Translator
1473,fr-FR,3,Reviewer
1473,ja-JP,270,Translator
1473,ja-JP,295,Reviewer
1473,es-ES,390,Translator
1473,es-ES,163,Reviewer
1473,de-DE,199,Translator
1473,de-DE,71,Reviewer
1474,zh-CN,376,Translator
1474,zh-CN,495,Reviewer
1474,fr-FR,169,Translator
1474,fr-FR,381,Reviewer
1474,ja-JP,95,Translator
1474,ja-JP,317,Reviewer
1474,de-DE,339,Translator
1474,de-DE,434,Reviewer
1475,de-DE,78,Translator
1475,de-DE,224,Reviewer
1475,ja-JP,72,Translator
1475,ja-JP,421,Reviewer
1475,es-ES,90,Translator
1475,es-ES,399,Reviewer
1475,fr-FR,327,Translator
1475,fr-FR,58,Reviewer
1476,fr-FR,94,Translator
1476,fr-FR,453,Reviewer
1476,de-DE,199,Translator
1476,de-DE,300,Reviewer
1476,es-ES,29,Translator
1476,es-ES,483,Reviewer
1476,it-IT,152,Translator
1476,it-IT,18,Reviewer
1476,ja-JP,317,Translator
1476,ja-JP,491,Reviewer
1477,de-DE,374,Translator
1477,es-ES,141,Translator
1478,de-DE,199,Translator
1478,de-DE,434,Reviewer
1478,ja-JP,72,Translator
1478,ja-JP,317,Reviewer
1478,it-IT,47,Translator
1478,it-IT,385,Reviewer
1478,es-ES,294,Translator
1478,es-ES,29,Reviewer
1478,fr-FR,451,Translator
1478,fr-FR,58,Reviewer
1479,ja-JP,320,Translator
1479,ja-JP,266,Reviewer
1479,de-DE,56,Translator
1479,de-DE,57,Reviewer
1480,de-DE,434,Translator
1480,fr-FR,171,Translator
1480,ja-JP,98,Translator
1480,es-ES,231,Translator
1481,zh-CN,489,Translator
1482,zh-CN,228,Translator
1482,ja-JP,351,Translator
1482,fr-FR,164,Translator
1482,de-DE,288,Translator
1483,ja-JP,72,Translator
1483,ja-JP,254,Reviewer
1484,de-DE,434,Translator
1484,es-ES,399,Translator
1484,ja-JP,351,Translator
1485,fr-FR,441,Translator
1485,de-DE,224,Translator
1485,es-ES,226,Translator
1485,ja-JP,449,Translator
1486,fr-FR,423,Translator
1486,fr-FR,435,Reviewer
1487,en-US,21,Translator
1487,de-DE,57,Translator
1488,fr-FR,244,Translator
1488,fr-FR,464,Reviewer
1488,de-DE,224,Translator
1488,de-DE,71,Reviewer
1488,ja-JP,364,Translator
1488,ja-JP,254,Reviewer
1488,it-IT,467,Translator
1488,it-IT,175,Reviewer
1488,es-ES,76,Translator
1488,es-ES,90,Reviewer
1489,fr-FR,453,Translator
1489,fr-FR,302,Reviewer
1489,en-GB,313,Translator
1489,en-GB,472,Reviewer
1489,de-DE,309,Translator
1489,de-DE,374,Reviewer
1490,pt-BR,431,Translator
1490,pt-BR,289,Reviewer
1490,fr-FR,260,Translator
1490,fr-FR,380,Reviewer
1490,es-ES,29,Translator
1490,es-ES,241,Reviewer
1490,it-IT,456,Translator
1490,it-IT,201,Reviewer
1490,de-DE,309,Translator
1490,de-DE,144,Reviewer
1491,ja-JP,494,Translator
1491,ja-JP,317,Reviewer
1491,es-ES,168,Translator
1491,es-ES,223,Reviewer
1491,de-DE,348,Translator
1491,de-DE,424,Reviewer
1491,fr-FR,453,Translator
1491,fr-FR,94,Reviewer
1492,de-DE,301,Translator
1492,de-DE,434,Reviewer
1492,ja-JP,103,Translator
1492,ja-JP,98,Reviewer
1492,es-ES,45,Translator
1492,es-ES,200,Reviewer
1492,pt-BR,51,Translator
1492,pt-BR,185,Reviewer
1492,fr-FR,326,Translator
1492,fr-FR,365,Reviewer
1493,es-ES,141,Translator
1493,ko-KR,413,Translator
1493,de-DE,352,Translator
1494,fr-FR,453,Translator
1494,fr-FR,381,Reviewer
1494,da-DK,195,Translator
1494,da-DK,485,Reviewer
1494,es-ES,241,Translator
1494,es-ES,426,Reviewer
1494,de-DE,303,Translator
1494,de-DE,78,Reviewer
1495,fr-FR,322,Translator
1495,fr-FR,24,Reviewer
1495,da-DK,70,Translator
1495,da-DK,343,Reviewer
1495,es-ES,168,Translator
1495,es-ES,76,Reviewer
1495,de-DE,199,Translator
1495,de-DE,240,Reviewer
1496,pt-BR,203,Translator
1496,pt-BR,411,Reviewer
1497,es-ES,223,Translator
1498,fr-FR,406,Translator
1498,fr-FR,171,Reviewer
1498,es-ES,168,Translator
1498,es-ES,294,Reviewer
1498,it-IT,152,Translator
1498,it-IT,181,Reviewer
1498,de-DE,352,Translator
1498,de-DE,61,Reviewer
1499,fr-FR,423,Translator
1499,de-DE,352,Translator
1499,en-US,357,Translator
1500,en-GB,150,Translator
1500,en-GB,396,Reviewer
1500,fr-FR,380,Translator
1500,fr-FR,250,Reviewer
1500,de-DE,240,Translator
1500,de-DE,224,Reviewer
1501,ja-JP,317,Translator
1501,ja-JP,187,Reviewer
1501,fr-FR,326,Translator
1501,fr-FR,302,Reviewer
1501,de-DE,309,Translator
1501,de-DE,300,Reviewer
1501,es-ES,161,Translator
1501,es-ES,134,Reviewer
1502,es-ES,263,Translator
1502,es-ES,141,Reviewer
1502,ja-JP,239,Translator
1502,ja-JP,255,Reviewer
1502,fr-FR,464,Translator
1502,fr-FR,459,Reviewer
1502,de-DE,301,Translator
1502,de-DE,240,Reviewer
1503,fr-FR,94,Translator
1503,fr-FR,171,Reviewer
1503,ja-JP,239,Translator
1503,ja-JP,98,Reviewer
1504,es-ES,483,Translator
1504,es-ES,45,Reviewer
1504,fr-FR,82,Translator
1504,fr-FR,180,Reviewer
1504,de-DE,56,Translator
1504,de-DE,352,Reviewer
1504,ja-JP,254,Translator
1504,ja-JP,491,Reviewer
1505,zh-CN,111,Translator
1505,fr-FR,369,Translator
1505,de-DE,309,Translator
1505,es-ES,294,Translator
1506,es-ES,76,Translator
1506,es-ES,101,Reviewer
1506,ko-KR,243,Translator
1506,ko-KR,405,Reviewer
1506,de-DE,240,Translator
1506,de-DE,61,Reviewer
1506,ja-JP,295,Translator
1506,ja-JP,74,Reviewer
1506,fr-FR,453,Translator
1506,fr-FR,365,Reviewer
1507,ja-JP,494,Translator
1507,ja-JP,295,Reviewer
1507,fr-FR,453,Translator
1507,fr-FR,171,Reviewer
1507,de-DE,97,Translator
1507,de-DE,197,Reviewer
1508,de-DE,110,Translator
1508,de-DE,348,Reviewer
1508,zh-CN,16,Translator
1508,zh-CN,106,Reviewer
1508,fr-FR,58,Translator
1508,fr-FR,236,Reviewer
1508,ko-KR,358,Translator
1508,ko-KR,305,Reviewer
1508,ja-JP,270,Translator
1508,ja-JP,295,Reviewer
1509,fr-FR,180,Translator
1509,fr-FR,24,Reviewer
1509,it-IT,408,Translator
1509,it-IT,443,Reviewer
1509,pl-PL,304,Translator
1509,pl-PL,118,Reviewer
1510,fr-FR,435,Translator
1510,fr-FR,406,Reviewer
1510,de-DE,177,Translator
1510,de-DE,110,Reviewer
1511,fr-FR,229,Translator
1511,fr-FR,322,Reviewer
1511,ja-JP,449,Translator
1511,ja-JP,221,Reviewer
1511,de-DE,78,Translator
1511,de-DE,224,Reviewer
1511,it-IT,181,Translator
1511,it-IT,36,Reviewer
1511,es-ES,90,Translator
1511,es-ES,390,Reviewer
1512,fr-FR,244,Translator
1512,fr-FR,453,Reviewer
1512,de-DE,240,Translator
1512,de-DE,115,Reviewer
1512,ja-JP,270,Translator
1512,ja-JP,285,Reviewer
1512,es-ES,76,Translator
1512,es-ES,90,Reviewer
1512,ko-KR,157,Translator
1512,ko-KR,316,Reviewer
1513,es-ES,101,Translator
1513,es-ES,223,Reviewer
1514,ja-JP,295,Translator
1514,ja-JP,470,Reviewer
1514,ko-KR,332,Translator
1514,ko-KR,316,Reviewer
1514,de-DE,97,Translator
1514,de-DE,144,Reviewer
1514,fr-FR,326,Translator
1514,fr-FR,94,Reviewer
1515,fr-FR,380,Translator
1515,es-ES,141,Translator
1515,ja-JP,295,Translator
1515,de-DE,78,Translator
1516,fr-FR,158,Translator
1516,ja-JP,98,Translator
1516,de-DE,301,Translator
1516,es-ES,141,Translator
1517,fr-FR,82,Translator
1517,fr-FR,381,Reviewer
1517,ja-JP,320,Translator
1517,ja-JP,266,Reviewer
1517,es-ES,241,Translator
1517,es-ES,223,Reviewer
1517,en-GB,198,Translator
1517,en-GB,30,Reviewer
1517,de-DE,374,Translator
1517,de-DE,110,Reviewer
1518,es-ES,294,Translator
1519,fr-FR,244,Translator
1519,fr-FR,381,Reviewer
1519,ja-JP,239,Translator
1519,ja-JP,455,Reviewer
1520,pt-BR,14,Translator
1520,ja-JP,221,Translator
1520,fr-FR,277,Translator
1520,es-ES,231,Translator
1520,de-DE,348,Translator
1521,it-IT,465,Translator
1521,it-IT,467,Reviewer
1521,de-DE,370,Translator
1521,de-DE,486,Reviewer
1521,ja-JP,295,Translator
1521,ja-JP,74,Reviewer
1521,fr-FR,381,Translator
1521,fr-FR,260,Reviewer
1521,es-ES,134,Translator
1521,es-ES,66,Reviewer
1522,de-DE,71,Translator
1522,de-DE,348,Reviewer
1523,es-ES,161,Translator
1523,ja-JP,182,Translator
1523,fr-FR,260,Translator
1523,de-DE,309,Translator
1524,de-DE,144,Translator
1524,ja-JP,182,Translator
1524,ko-KR,235,Translator
1524,fr-FR,229,Translator
1524,es-ES,241,Translator
1525,fr-FR,58,Translator
1525,fr-FR,82,Reviewer
1525,ja-JP,364,Translator
1525,ja-JP,221,Reviewer
1525,de-DE,240,Translator
1525,de-DE,177,Reviewer
1526,ja-JP,73,Translator
1526,fr-FR,459,Translator
1526,de-DE,71,Translator
1526,it-IT,456,Translator
1526,es-ES,101,Translator
1527,nl-NL,65,Translator
1527,nl-NL,391,Reviewer
1527,de-DE,115,Translator
1527,de-DE,300,Reviewer
1528,de-DE,56,Translator
1528,de-DE,370,Reviewer
1528,fr-FR,171,Translator
1528,fr-FR,363,Reviewer
1528,es-ES,294,Translator
1528,es-ES,475,Reviewer
1529,fr-FR,326,Translator
1529,fr-FR,381,Reviewer
1529,ja-JP,320,Translator
1529,ja-JP,239,Reviewer
1529,de-DE,199,Translator
1529,de-DE,78,Reviewer
1529,es-ES,323,Translator
1529,es-ES,155,Reviewer
1529,ko-KR,179,Translator
1529,ko-KR,207,Reviewer
1530,en-GB,436,Translator
1530,de-DE,61,Translator
1531,ko-KR,246,Translator
1531,ko-KR,316,Reviewer
1531,ja-JP,254,Translator
1531,ja-JP,491,Reviewer
1531,fr-FR,381,Translator
1531,fr-FR,3,Reviewer
1531,de-DE,374,Translator
1531,de-DE,288,Reviewer
1532,de-DE,300,Translator
1532,de-DE,144,Reviewer
1532,fr-FR,277,Translator
1532,fr-FR,5,Reviewer
1532,es-ES,200,Translator
1532,es-ES,323,Reviewer
1532,ja-JP,397,Translator
1532,ja-JP,193,Reviewer
1532,it-IT,216,Translator
1532,it-IT,385,Reviewer
1533,es-ES,155,Translator
1533,ko-KR,375,Translator
1533,ja-JP,95,Translator
1533,fr-FR,33,Translator
1533,de-DE,374,Translator
1534,ja-JP,364,Translator
1534,ja-JP,74,Reviewer
1534,es-ES,29,Translator
1534,es-ES,163,Reviewer
1535,ja-JP,98,Translator
1535,fr-FR,423,Translator
1535,it-IT,465,Translator
1535,es-ES,155,Translator
1535,de-DE,303,Translator
1536,de-DE,97,Translator
1536,de-DE,197,Reviewer
1537,de-DE,115,Translator
1537,de-DE,434,Reviewer
1537,ja-JP,295,Translator
1537,ja-JP,98,Reviewer
1537,es-ES,76,Translator
1537,es-ES,29,Reviewer
1538,es-ES,76,Translator
1538,es-ES,263,Reviewer
1538,ja-JP,421,Translator
1538,ja-JP,74,Reviewer
1538,de-DE,288,Translator
1538,de-DE,301,Reviewer
1538,fr-FR,484,Translator
1538,fr-FR,365,Reviewer
1538,ko-KR,321,Translator
1538,ko-KR,445,Reviewer
1539,fr-FR,484,Translator
1539,fr-FR,94,Reviewer
1539,es-ES,134,Translator
1539,es-ES,90,Reviewer
1539,de-DE,370,Translator
1539,de-DE,486,Reviewer
1539,zh-CN,376,Translator
1539,zh-CN,335,Reviewer
1540,de-DE,110,Translator
1540,de-DE,197,Reviewer
1541,de-DE,224,Translator
1541,de-DE,144,Reviewer
1541,es-ES,134,Translator
1541,es-ES,263,Reviewer
1542,da-DK,195,Translator
1542,da-DK,389,Reviewer
1542,de-DE,486,Translator
1542,de-DE,309,Reviewer
1542,fr-FR,58,Translator
1542,fr-FR,94,Reviewer
1542,es-ES,66,Translator
1542,es-ES,168,Reviewer
1543,de-DE,348,Translator
1543,de-DE,240,Reviewer
1543,es-ES,45,Translator
1543,es-ES,141,Reviewer
1543,fr-FR,260,Translator
1543,fr-FR,406,Reviewer
1543,it-IT,416,Translator
1543,it-IT,443,Reviewer
1544,pt-BR,14,Translator
1544,ja-JP,320,Translator
1544,es-ES,66,Translator
1545,fr-FR,365,Translator
1545,zh-CN,136,Translator
1545,de-DE,424,Translator
1546,es-ES,399,Translator
1546,de-DE,78,Translator
1546,fr-FR,327,Translator
1547,ja-JP,103,Translator
1547,ko-KR,210,Translator
1547,fr-FR,302,Translator
1548,es-ES,163,Translator
1548,ja-JP,211,Translator
1548,de-DE,199,Translator
1548,fr-FR,164,Translator
1549,es-ES,29,Translator
1549,es-ES,134,Reviewer
1549,en-US,34,Translator
1549,en-US,173,Reviewer
1549,de-DE,144,Translator
1549,de-DE,352,Reviewer
1550,fr-FR,236,Translator
1550,fr-FR,363,Reviewer
1550,de-DE,303,Translator
1550,de-DE,352,Reviewer
1550,ja-JP,364,Translator
1550,ja-JP,103,Reviewer
1551,fr-FR,162,Translator
1551,en-GB,472,Translator
1551,de-DE,110,Translator
1551,es-ES,294,Translator
1551,ja-JP,211,Translator
1552,fr-FR,3,Translator
1553,fr-FR,423,Translator
1553,fr-FR,82,Reviewer
1553,nl-NL,499,Translator
1553,nl-NL,307,Reviewer
1553,it-IT,216,Translator
1553,it-IT,408,Reviewer
1554,zh-CN,106,Translator
1554,es-ES,155,Translator
1554,fr-FR,327,Translator
1555,es-ES,200,Translator
1556,ja-JP,491,Translator
1556,fr-FR,33,Translator
1556,ko-KR,445,Translator
1556,de-DE,374,Translator
1557,de-DE,303,Translator
1557,de-DE,144,Reviewer
1557,pt-BR,202,Translator
1557,pt-BR,395,Reviewer
1557,es-ES,399,Translator
1557,es-ES,45,Reviewer
1557,fr-FR,33,Translator
1557,fr-FR,369,Reviewer
1557,it-IT,36,Translator
1557,it-IT,347,Reviewer
1558,fr-FR,453,Translator
1558,fr-FR,441,Reviewer
1558,zh-CN,20,Translator
1558,zh-CN,16,Reviewer
1558,de-DE,224,Translator
1558,de-DE,303,Reviewer
1559,fr-FR,322,Translator
1560,pt-BR,46,Translator
1561,es-ES,200,Translator
1561,es-ES,134,Reviewer
1561,fr-FR,302,Translator
1561,fr-FR,158,Reviewer
1562,de-DE,57,Translator
1562,de-DE,142,Reviewer
1562,es-ES,390,Translator
1562,es-ES,483,Reviewer
1562,ja-JP,74,Translator
1562,ja-JP,397,Reviewer
1562,fr-FR,169,Translator
1562,fr-FR,3,Reviewer
1563,fr-FR,164,Translator
1563,fr-FR,169,Reviewer
1564,fr-FR,250,Translator
1564,fr-FR,91,Reviewer
1564,ja-JP,270,Translator
1564,ja-JP,221,Reviewer
1565,ja-JP,254,Translator
1565,ja-JP,74,Reviewer
1565,de-DE,197,Translator
1565,de-DE,300,Reviewer
1566,zh-CN,16,Translator
1566,zh-CN,376,Reviewer
1566,de-DE,144,Translator
1566,de-DE,224,Reviewer
